date,open,high,low,close,volume,symbol,expiry,EMA_9,EMA_21,RSI_MA_14_20,ORB_High,ADX_14,Signal,EntryPrice,ExitPrice,StopLoss,Target
2025-08-28T10:20:00.000000,12576.55,12576.55,12560.0,12560.0,16,ULTRACEMCO,NaN,12558.151823958171,12572.881790140547,41.47627518894439,12607.0,16.8839370026406,,,,,
2025-08-28T10:25:00.000000,12560.0,12565.0,12560.0,12565.0,50,ULTRACEMCO,NaN,12559.521459166537,12572.165263764135,41.85268985837021,12607.0,15.965305641754327,,,,,
2025-08-28T10:30:00.000000,12565.0,12593.0,12560.8,12593.0,63,ULTRACEMCO,NaN,12566.21716733323,12574.059330694668,42.89524745955738,12607.0,15.653111400193845,,,,,
2025-08-28T10:35:00.000000,12593.0,12612.0,12574.8,12574.8,86,ULTRACEMCO,NaN,12567.933733866585,12574.12666426788,43.40414320536415,12607.0,15.987535481005239,,,,,
2025-08-28T10:40:00.000000,12574.8,12585.0,12574.8,12580.0,71,ULTRACEMCO,NaN,12570.346987093268,12574.660603879891,43.99220487259523,12607.0,16.29807212747296,,,,,
2025-08-28T10:45:00.000000,12580.0,12580.0,12580.0,12580.0,0,ULTRACEMCO,NaN,12572.277589674613,12575.146003527174,44.52426066675669,12607.0,16.586427584907273,,,,,
2025-08-28T10:50:00.000000,12580.0,12597.65,12580.0,12584.45,6,ULTRACEMCO,NaN,12574.71207173969,12575.99182138834,45.12594711678811,12607.0,17.439755285891273,,,,,
2025-08-28T10:55:00.000000,12584.45,12606.05,12584.45,12606.05,20,ULTRACEMCO,NaN,12580.979657391752,12578.724383080309,46.21244156854337,12607.0,18.487879757713024,,,,,
2025-08-28T11:00:00.000000,12606.05,12610.0,12600.0,12606.0,22,ULTRACEMCO,NaN,12585.983725913402,12581.203984618463,47.193906610567495,12607.0,19.581119320952183,,,,,
2025-08-28T11:05:00.000000,12606.0,12610.0,12606.0,12608.25,94,ULTRACEMCO,NaN,12590.436980730721,12583.662713289512,48.13901333675186,12607.0,20.596270343959976,,,,,
2025-08-28T11:10:00.000000,12608.25,12608.25,12592.7,12605.95,46,ULTRACEMCO,NaN,12593.539584584578,12585.688830263192,48.912753715687884,12607.0,20.6968756091572,,,,,
2025-08-28T11:15:00.000000,12605.95,12605.95,12602.9,12602.9,4,ULTRACEMCO,NaN,12595.411667667662,12587.253482057447,49.50075119015368,12607.0,20.790294783983192,,,,,
2025-08-28T11:20:00.000000,12602.9,12602.9,12585.95,12600.0,60,ULTRACEMCO,NaN,12596.32933413413,12588.41225641586,49.92276521902993,12607.0,19.872903518639653,,,,,
2025-08-28T11:25:00.000000,12600.0,12605.0,12600.0,12605.0,60,ULTRACEMCO,NaN,12598.063467307304,12589.920233105327,50.468969396965534,12607.0,19.120595343238815,,,,,
2025-08-28T11:30:00.000000,12605.0,12609.9,12600.7,12606.0,32,ULTRACEMCO,NaN,12599.650773845842,12591.382030095752,50.996960155709026,12607.0,18.65936975904334,,,,,
2025-08-28T11:35:00.000000,12606.0,12612.0,12597.0,12612.0,52,ULTRACEMCO,NaN,12602.120619076673,12593.256390996139,51.68069925983447,12607.0,17.998178973397206,,,,,
2025-08-28T11:40:00.000000,12612.0,12628.9,12600.05,12628.9,118,ULTRACEMCO,NaN,12607.476495261339,12596.4967190874,52.81640966944016,12607.0,18.190680198363584,,,,,
